final_star,tries_until_dropout,dropout,union_segment,policy,total_fails,total_destroy,max_consecutive_fail,threshold
22,38,1,mid_union,advantage,28,3,11,253.11784275575167
22,64,1,mid_union,baseline,46,11,8,259.27813868151725
26,46,1,mid_union,advantage,32,3,8,239.59802496460696
24,40,1,mid_union,baseline,30,1,9,224.57599400901418
19,31,1,mid_union,advantage,26,1,8,204.52060767775743
19,29,1,mid_union,baseline,24,2,9,226.2790048592964
18,23,1,mid_union,advantage,20,0,11,227.65575506704076
17,20,1,mid_union,baseline,18,0,12,242.14114905984593
18,36,1,mid_union,advantage,31,2,9,233.09706237723947
15,13,1,mid_union,baseline,12,1,12,253.75865944102856
18,20,1,mid_union,advantage,17,0,10,227.7403345745862
20,41,1,mid_union,baseline,33,3,9,238.85917666294117
19,25,1,mid_union,advantage,21,0,10,263.6797488639378
20,35,1,mid_union,baseline,26,4,9,246.83650427909933
19,27,1,mid_union,advantage,23,0,9,238.79924916622872
18,32,1,mid_union,baseline,26,3,9,227.96111116129646
22,51,1,mid_union,advantage,37,7,7,227.33537206570045
21,35,1,mid_union,baseline,26,3,9,222.98773494096105
19,43,1,mid_union,advantage,33,6,8,229.17986268434203
19,32,1,mid_union,baseline,27,1,9,255.1133167748863
23,39,1,mid_union,advantage,29,2,9,235.56223457415462
17,14,1,mid_union,baseline,12,0,11,213.00453861237537
18,26,1,mid_union,advantage,22,1,11,275.36338586119564
17,29,1,mid_union,baseline,24,3,10,246.39930382290325
23,45,1,mid_union,advantage,34,3,7,211.8611319897366
17,25,1,mid_union,baseline,21,2,11,231.16302145518353
17,14,1,mid_union,advantage,12,0,12,242.21772765656834
18,24,1,mid_union,baseline,20,1,12,274.0918418659476
17,21,1,mid_union,advantage,18,1,11,217.8377508348226
18,23,1,mid_union,baseline,19,1,12,259.52081438711895
17,19,1,mid_union,advantage,17,0,12,267.98972853944684
20,38,1,mid_union,baseline,29,4,8,227.4269138985086
24,48,1,mid_union,advantage,38,1,7,234.44972762279534
18,23,1,mid_union,baseline,20,0,10,219.27381505252458
19,28,1,mid_union,advantage,23,1,11,235.9307771783939
19,24,1,mid_union,baseline,19,1,11,239.26820051314138
17,16,1,mid_union,advantage,14,0,12,253.19299996164742
18,39,1,mid_union,baseline,33,3,8,261.80366942040894
21,37,1,mid_union,advantage,28,3,11,225.03807870756705
17,14,1,mid_union,baseline,12,0,11,200.6534987154801
17,15,1,mid_union,advantage,13,0,12,239.57510441447516
17,24,1,mid_union,baseline,21,1,10,245.8707505993728
23,50,1,mid_union,advantage,39,3,8,244.98835375370084
20,23,1,mid_union,baseline,17,1,11,233.46653504981913
18,29,1,mid_union,advantage,24,2,10,242.49504199327868
16,23,1,mid_union,baseline,19,3,12,270.30889616704496
17,14,1,mid_union,advantage,12,0,12,247.6346833792502
17,20,1,mid_union,baseline,17,1,11,232.5326314999383
18,25,1,mid_union,advantage,21,1,11,229.99604365808008
18,32,1,mid_union,baseline,27,2,9,236.6029528464454
19,19,1,mid_union,advantage,15,0,12,272.7347992366128
16,28,1,mid_union,baseline,22,5,11,236.33398580947605
21,45,1,mid_union,advantage,35,4,8,239.60411310958585
16,23,1,mid_union,baseline,19,3,11,230.35372858127394
22,46,1,mid_union,advantage,32,7,9,261.97966714883927
18,18,1,mid_union,baseline,15,1,12,279.1967450948935
17,18,1,mid_union,advantage,16,0,12,249.01226098862776
17,27,1,mid_union,baseline,22,3,11,241.6554580757085
16,25,1,mid_union,advantage,22,2,11,240.7356566634847
22,42,1,mid_union,baseline,30,5,8,192.31386422428508
24,34,1,mid_union,advantage,24,1,11,254.90301728569634
19,28,1,mid_union,baseline,22,2,11,242.68332831991688
27,43,0,mid_union,advantage,30,1,7,248.5668410132145
21,42,1,mid_union,baseline,32,4,8,225.7707561183259
27,29,0,mid_union,advantage,17,0,7,232.31086242045816
18,29,1,mid_union,baseline,25,2,9,231.77950126993653
17,28,1,mid_union,advantage,25,1,9,260.4324596814608
20,23,1,mid_union,baseline,18,0,11,232.42480326793813
20,59,1,mid_union,advantage,46,8,8,281.65320644219594
23,41,1,mid_union,baseline,29,4,10,248.61724838030074
21,31,1,mid_union,advantage,25,0,9,214.48634680008536
17,15,1,mid_union,baseline,13,0,12,237.42907413496087
15,12,1,mid_union,advantage,12,0,12,226.96649755687167
16,31,1,mid_union,baseline,26,4,8,196.1123506035995
19,24,1,mid_union,advantage,20,0,12,271.9894188022758
17,14,1,mid_union,baseline,12,0,12,254.0628508444001
20,28,1,mid_union,advantage,23,0,11,250.66414635798625
21,52,1,mid_union,baseline,41,5,7,243.30807320599408
20,37,1,mid_union,advantage,29,3,10,212.35964862615126
16,23,1,mid_union,baseline,19,3,11,230.32765720889125
23,53,1,mid_union,advantage,42,3,9,256.83561549568026
20,37,1,mid_union,baseline,30,2,8,218.97559940434994
18,18,1,mid_union,advantage,15,0,11,189.36461367498373
23,38,1,mid_union,baseline,30,0,9,235.45787984438147
19,34,1,mid_union,advantage,27,3,9,237.16484891944924
18,27,1,mid_union,baseline,23,1,11,242.71126832829418
17,27,1,mid_union,advantage,24,1,9,254.57037287029073
20,51,1,mid_union,baseline,38,8,7,252.75211624462418
21,34,1,mid_union,advantage,27,1,10,245.17539610487844
17,17,1,mid_union,baseline,13,2,12,263.9106277617342
21,31,1,mid_union,advantage,24,1,10,209.6206043837337
18,27,1,mid_union,baseline,23,1,10,250.0916362895478
20,23,1,mid_union,advantage,17,1,12,252.53076726673885
19,34,1,mid_union,baseline,28,2,8,215.20875427839522
21,34,1,mid_union,advantage,28,0,8,209.94258782635222
18,21,1,mid_union,baseline,18,0,11,225.08115747048797
21,31,1,mid_union,advantage,25,0,9,226.76917114969416
23,50,1,mid_union,baseline,37,5,8,255.0683892700486
20,34,1,mid_union,advantage,25,4,10,227.70922432617812
16,28,1,mid_union,baseline,24,3,9,222.8730296343759
21,37,1,mid_union,advantage,27,4,11,227.76732526610883
17,22,1,mid_union,baseline,20,0,11,262.3726466830842
18,19,1,mid_union,advantage,16,0,12,240.26086748753903
17,27,1,mid_union,baseline,24,1,8,236.41497949286176
20,25,1,mid_union,advantage,19,1,11,237.79989002597898
18,41,1,mid_union,baseline,34,4,7,265.8412066865304
17,19,1,mid_union,advantage,16,1,11,225.01656546793515
18,31,1,mid_union,baseline,27,1,9,266.3101658188021
23,42,1,mid_union,advantage,33,1,8,244.20992597843008
17,31,1,mid_union,baseline,27,2,9,236.79161236049305
21,48,1,mid_union,advantage,38,4,9,290.01800995868564
18,19,1,mid_union,baseline,16,0,11,218.88721020402807
23,45,1,mid_union,advantage,33,4,10,232.9262848086599
17,18,1,mid_union,baseline,15,1,11,215.35137521672
21,37,1,mid_union,advantage,31,0,9,259.0492394107234
24,62,1,mid_union,baseline,49,4,7,273.78377867303357
21,36,1,mid_union,advantage,28,2,9,273.3984556280928
18,23,1,mid_union,baseline,20,0,11,264.4789750629201
21,31,1,mid_union,advantage,25,0,10,236.04759064408069
17,22,1,mid_union,baseline,19,2,11,232.69518045020308
21,36,1,mid_union,advantage,29,1,9,206.5766045501187
18,30,1,mid_union,baseline,25,2,10,280.71747070363585
18,21,1,mid_union,advantage,18,0,12,249.37956156296934
21,39,1,mid_union,baseline,31,2,8,230.16086190261035
23,47,1,mid_union,advantage,37,2,10,266.56113777973934
21,43,1,mid_union,baseline,30,7,9,220.5447096648
25,50,1,mid_union,advantage,37,3,9,248.13244068445348
15,12,1,mid_union,baseline,12,0,12,236.5474173141833
25,50,1,mid_union,advantage,39,1,8,252.773542797606
19,40,1,mid_union,baseline,32,4,9,238.72852921627756
22,29,1,mid_union,advantage,22,0,11,210.9814421777755
23,36,1,mid_union,baseline,25,3,10,241.51152745340076
22,43,1,mid_union,advantage,35,1,9,260.97728283750723
16,17,1,mid_union,baseline,15,2,12,239.4156718829203
22,46,1,mid_union,advantage,37,2,8,255.50230243178171
24,47,1,mid_union,baseline,33,5,9,219.08941028651893
19,26,1,mid_union,advantage,22,0,11,239.47478413460297
17,22,1,mid_union,baseline,19,1,10,227.50979089822846
19,22,1,mid_union,advantage,18,0,12,254.9396168020942
19,32,1,mid_union,baseline,26,2,11,240.62983124523993
21,35,1,mid_union,advantage,29,0,8,253.80147352673225
18,28,1,mid_union,baseline,24,1,11,261.75420852315733
21,46,1,mid_union,advantage,37,3,8,253.83237150242778
23,45,1,mid_union,baseline,34,3,10,245.4623686858729
20,28,1,mid_union,advantage,22,1,10,220.0357548297719
19,31,1,mid_union,baseline,25,3,11,239.94427778666198
17,17,1,mid_union,advantage,15,0,12,229.33819195968334
19,28,1,mid_union,baseline,24,0,9,233.11872086591546
24,45,1,mid_union,advantage,35,1,8,232.509316984995
21,36,1,mid_union,baseline,27,3,10,220.40148850435511
17,13,1,mid_union,advantage,11,0,11,200.8532282173202
17,23,1,mid_union,baseline,20,1,10,226.63713903344467
27,31,0,mid_union,advantage,18,1,8,243.86758903848317
22,44,1,mid_union,baseline,34,3,8,213.03645909145018
21,48,1,mid_union,advantage,37,5,7,240.3136447294325
21,39,1,mid_union,baseline,30,3,9,278.0053684862193
27,51,0,mid_union,advantage,35,4,8,260.4611311050448
20,34,1,mid_union,baseline,26,3,11,272.8708301824106
18,25,1,mid_union,advantage,21,1,11,247.82255753865454
21,40,1,mid_union,baseline,32,2,10,263.3501964597289
25,42,1,mid_union,advantage,28,4,8,225.52070539064425
20,29,1,mid_union,baseline,22,2,11,227.11319465956032
22,39,1,mid_union,advantage,32,0,7,185.21719587725056
18,32,1,mid_union,baseline,27,2,11,263.722909480846
24,39,1,mid_union,advantage,29,1,10,270.8064795963977
21,37,1,mid_union,baseline,28,3,10,228.9364550930546
24,43,1,mid_union,advantage,32,2,10,234.9209658720553
23,41,1,mid_union,baseline,33,0,9,224.92275772618078
19,34,1,mid_union,advantage,29,1,8,247.65307102954984
16,19,1,mid_union,baseline,16,2,12,262.4986509060648
23,40,1,mid_union,advantage,31,1,9,205.14456052237918
21,41,1,mid_union,baseline,33,2,9,248.18877061284505
19,28,1,mid_union,advantage,24,0,9,234.4665645656171
18,20,1,mid_union,baseline,17,0,11,242.26788783933378
25,55,1,mid_union,advantage,41,4,9,249.17988003348583
18,20,1,mid_union,baseline,17,0,12,236.23595122454358
18,21,1,mid_union,advantage,18,0,11,237.92826293188438
25,59,1,mid_union,baseline,44,5,7,235.72249664890722
18,33,1,mid_union,advantage,28,2,9,259.40632403576564
18,23,1,mid_union,baseline,19,1,11,248.37519920254994
18,19,1,mid_union,advantage,16,0,12,244.4116707547472
20,42,1,mid_union,baseline,33,4,8,214.58096557815435
22,33,1,mid_union,advantage,25,1,10,232.4284051357369
22,40,1,mid_union,baseline,31,3,9,257.97338320678347
20,37,1,mid_union,advantage,29,3,9,240.75393146247845
17,20,1,mid_union,baseline,18,0,10,253.19062939178278
16,27,1,mid_union,advantage,24,2,9,275.3302360065527
17,21,1,mid_union,baseline,18,1,12,260.77212138417633
22,44,1,mid_union,advantage,34,3,9,241.86316675399485
18,25,1,mid_union,baseline,22,1,11,229.78021659608547
21,33,1,mid_union,advantage,26,1,9,188.92900807888202
24,37,1,mid_union,baseline,27,1,10,236.63230155054296
21,44,1,mid_union,advantage,34,4,8,233.47975008366302
21,34,1,mid_union,baseline,27,1,11,247.8073238879075
23,41,1,mid_union,advantage,30,3,10,236.92189546050625
18,25,1,mid_union,baseline,21,1,10,233.5922988112641
20,38,1,mid_union,advantage,31,2,8,204.4120213898556
20,43,1,mid_union,baseline,34,4,9,221.20064341699867
19,29,1,mid_union,advantage,25,0,10,249.53302081601115
20,49,1,mid_union,baseline,39,5,9,274.3181526226539
18,15,1,mid_union,advantage,12,0,12,238.04949232508753
22,49,1,mid_union,baseline,38,4,9,246.55622147148247
19,29,1,mid_union,advantage,25,0,9,259.0495631390561
16,17,1,mid_union,baseline,15,1,11,223.782121275995
21,31,1,mid_union,advantage,25,0,11,247.33628086570886
22,36,1,mid_union,baseline,29,1,10,225.19019787335682
24,63,1,mid_union,advantage,47,7,7,257.2964887698202
17,23,1,mid_union,baseline,20,1,11,243.02806095903466
18,19,1,mid_union,advantage,16,0,12,245.9690362796288
18,23,1,mid_union,baseline,20,0,11,224.3480280516282
21,44,1,mid_union,advantage,33,5,9,254.1406471922157
22,49,1,mid_union,baseline,38,4,8,281.69425842462033
23,42,1,mid_union,advantage,32,2,9,219.8417660914359
17,28,1,mid_union,baseline,24,2,10,233.20481984704952
21,41,1,mid_union,advantage,33,2,8,244.63214948336184
17,21,1,mid_union,baseline,18,1,12,255.72812423991633
20,33,1,mid_union,advantage,27,1,9,228.80907429421063
18,21,1,mid_union,baseline,18,0,9,183.3393941971452
21,29,1,mid_union,advantage,21,2,12,267.1837898832805
18,26,1,mid_union,baseline,21,2,11,255.21012239168286
21,29,1,mid_union,advantage,21,2,9,205.1410493902667
18,22,1,mid_union,baseline,18,1,11,227.84862416440888
21,39,1,mid_union,advantage,30,3,10,271.3636485905465
18,28,1,mid_union,baseline,25,0,9,268.95592836915733
24,45,1,mid_union,advantage,34,2,8,258.7728004535789
21,43,1,mid_union,baseline,33,4,8,236.47775132080275
19,25,1,mid_union,advantage,21,0,11,241.6597483762502
21,37,1,mid_union,baseline,30,1,9,237.38148389747747
22,29,1,mid_union,advantage,20,2,12,262.5647956653768
18,18,1,mid_union,baseline,15,0,12,222.4831518700978
17,14,1,mid_union,advantage,12,0,12,223.88400690231592
21,45,1,mid_union,baseline,34,5,10,260.2054917367203
19,35,1,mid_union,advantage,29,2,9,239.11277088976877
23,44,1,mid_union,baseline,33,3,9,267.56934710907615
24,42,1,mid_union,advantage,32,1,8,226.56975586038908
19,28,1,mid_union,baseline,21,3,11,238.9044327932235
19,21,1,mid_union,advantage,17,0,11,221.55174030312094
21,31,1,mid_union,baseline,24,1,11,240.14725362847133
21,48,1,mid_union,advantage,37,5,7,210.429061260024
20,38,1,mid_union,baseline,29,4,9,230.24733158090075
18,28,1,mid_union,advantage,24,1,9,211.27492270143765
22,41,1,mid_union,baseline,32,2,10,253.87846466382516
18,22,1,mid_union,advantage,18,1,12,254.33178679519304
21,36,1,mid_union,baseline,29,2,8,205.3947453903131
18,28,1,mid_union,advantage,24,1,11,266.67771491001145
24,49,1,mid_union,baseline,37,3,9,289.9483025283971
21,41,1,mid_union,advantage,33,2,9,240.92012773472683
21,51,1,mid_union,baseline,40,5,7,227.17771479550711
19,30,1,mid_union,advantage,26,0,11,296.48661182006094
18,19,1,mid_union,baseline,15,1,11,213.6206300339498
17,30,1,mid_union,advantage,26,2,8,240.40212933738198
18,23,1,mid_union,baseline,19,1,10,243.59244545263846
20,35,1,mid_union,advantage,30,0,9,266.9029524090483
18,29,1,mid_union,baseline,24,2,10,247.19477950253577
27,41,0,mid_union,advantage,29,0,6,230.02732208423097
24,48,1,mid_union,baseline,37,2,8,220.97631259224087
23,47,1,mid_union,advantage,36,3,8,233.16356359507728
18,35,1,mid_union,baseline,28,4,9,219.8614527810971
19,35,1,mid_union,advantage,29,2,8,240.95650639569365
21,42,1,mid_union,baseline,33,4,8,228.71607640279026
20,27,1,mid_union,advantage,22,0,10,210.119244134205
20,43,1,mid_union,baseline,34,4,9,265.1029157674981
18,22,1,mid_union,advantage,19,0,9,230.0465495314192
17,21,1,mid_union,baseline,19,0,10,214.63726390049374
22,33,1,mid_union,advantage,25,1,9,236.63481731024916
21,28,1,mid_union,baseline,22,0,11,241.3674313193532
18,25,1,mid_union,advantage,21,1,9,205.07066548841934
19,30,1,mid_union,baseline,23,3,11,246.63295334251526
18,26,1,mid_union,advantage,23,0,10,219.05684862619472
17,26,1,mid_union,baseline,22,2,10,274.22057618381575
23,40,1,mid_union,advantage,31,1,9,250.4792102415347
20,42,1,mid_union,baseline,32,5,8,232.00200019781366
24,43,1,mid_union,advantage,32,2,9,225.096644593653
21,25,1,mid_union,baseline,18,1,12,237.90064584872752
27,48,0,mid_union,advantage,34,2,7,252.2558148316658
19,28,1,mid_union,baseline,22,2,11,239.490117428296
22,45,1,mid_union,advantage,35,3,8,235.65682385726288
19,24,1,mid_union,baseline,20,0,12,241.1674058163579
23,49,1,mid_union,advantage,35,6,9,227.9228213752609
16,13,1,mid_union,baseline,12,0,12,233.13588146313924
19,25,1,mid_union,advantage,19,2,10,198.28415122189992
24,46,1,mid_union,baseline,35,2,8,259.47452461704734
23,40,1,mid_union,advantage,31,1,9,245.97595560643524
22,37,1,mid_union,baseline,27,3,10,224.5308831193314
19,41,1,mid_union,advantage,33,4,9,277.97469962710477
18,32,1,mid_union,baseline,26,3,10,241.74032960784774
22,32,1,mid_union,advantage,23,2,10,219.27712856049607
18,31,1,mid_union,baseline,26,2,11,257.13474842940917
18,26,1,mid_union,advantage,23,0,10,247.96096433018525
17,38,1,mid_union,baseline,32,4,8,247.89159970968439
19,25,1,mid_union,advantage,21,0,11,231.4848879069682
22,46,1,mid_union,baseline,34,5,9,249.0099144755607
21,33,1,mid_union,advantage,26,1,10,234.76483419557812
21,47,1,mid_union,baseline,36,5,9,251.11882903291684
18,17,1,mid_union,advantage,14,0,11,201.90111091978721
20,35,1,mid_union,baseline,28,2,11,231.32253074041623
19,28,1,mid_union,advantage,21,3,11,274.4431019561639
20,24,1,mid_union,baseline,19,0,11,224.658650891994
20,30,1,mid_union,advantage,24,1,10,227.92323405013627
17,27,1,mid_union,baseline,23,2,9,231.0407732310005
22,40,1,mid_union,advantage,31,2,8,215.70387728222713
17,29,1,mid_union,baseline,23,4,8,195.83438447543494
19,30,1,mid_union,advantage,26,0,9,235.38827202952774
17,30,1,mid_union,baseline,26,2,11,242.71718848163314
21,45,1,mid_union,advantage,36,3,8,238.94989862922696
18,25,1,mid_union,baseline,20,2,11,237.10242876104226
18,27,1,mid_union,advantage,24,0,10,240.86081741700775
16,17,1,mid_union,baseline,14,2,12,260.4568294310153
23,53,1,mid_union,advantage,41,4,7,236.19107628141566
19,20,1,mid_union,baseline,16,0,11,228.5183484582546
21,44,1,mid_union,advantage,35,3,7,234.37749030223827
16,13,1,mid_union,baseline,12,0,12,251.5869351951355
23,49,1,mid_union,advantage,37,4,8,268.240537570865
21,23,1,mid_union,baseline,16,1,11,227.43712521661644
20,30,1,mid_union,advantage,23,2,11,241.97867574057767
18,29,1,mid_union,baseline,26,0,9,246.76714883871918
20,37,1,mid_union,advantage,31,1,8,220.14843986542354
20,36,1,mid_union,baseline,29,2,10,240.40834334425836
18,23,1,mid_union,advantage,19,1,9,210.6865228531581
21,39,1,mid_union,baseline,30,3,9,204.618993925212
24,61,1,mid_union,advantage,43,9,7,247.33492815784513
16,32,1,mid_union,baseline,27,4,8,232.32250517338434
23,37,1,mid_union,advantage,29,0,9,244.0456081524244
16,16,1,mid_union,baseline,14,1,12,239.642100459833
16,18,1,mid_union,advantage,17,0,11,220.47199902672406
17,14,1,mid_union,baseline,12,0,12,239.09491396071326
20,28,1,mid_union,advantage,23,0,10,215.3379738997029
18,24,1,mid_union,baseline,21,0,11,267.819447160028
24,43,1,mid_union,advantage,32,2,8,212.88059310280073
22,44,1,mid_union,baseline,34,3,9,236.08429458062838
16,13,1,mid_union,advantage,12,0,12,219.15456823905504
21,40,1,mid_union,baseline,32,2,10,251.40842346721593
23,50,1,mid_union,advantage,36,6,8,233.37137257436996
17,16,1,mid_union,baseline,14,0,12,229.6266656075758
19,27,1,mid_union,advantage,21,2,11,257.06403090103106
19,25,1,mid_union,baseline,19,2,11,240.58861183355106
23,32,1,mid_union,advantage,24,0,11,250.33288891871933
23,54,1,mid_union,baseline,42,4,6,220.3734812696507
18,21,1,mid_union,advantage,18,0,9,211.90366112144986
18,23,1,mid_union,baseline,20,0,11,242.14415924080268
18,16,1,mid_union,advantage,13,0,12,233.62307289010536
21,54,1,mid_union,baseline,41,7,9,252.52869344907887
20,37,1,mid_union,advantage,30,2,10,238.40183094674902
